user_id,group,day,session,question_id,num_1,num_2,num_3,feedback,answer,accuracy,resptime,focus,focustime,anxiety,anxietytime,est_answer,est_answer_proba,est_resptime
25.0,rule,d2,formal,181.0,63.0,18.0,4.0,0.0,0,1.0,4.548552,4.0,2.2303612,3.0,1.3882129,0,0.98573506,6.080231410668278
25.0,rule,d2,formal,156.0,75.0,28.0,7.0,0.0,0,1.0,6.0912523,4.0,2.235553,4.0,2.58494,0,0.98036254,5.729725085968917
25.0,rule,d2,formal,48.0,95.0,85.0,7.0,0.0,0,1.0,3.99238,6.0,2.692579,5.0,5.314541,0,0.98260505,3.7037888534726173
25.0,rule,d1,formal,159.0,62.0,25.0,8.0,0.0,0,1.0,5.209703,4.0,2.477609,4.0,4.730964,0,0.99497828,6.501496585124831
25.0,rule,d2,formal,100.0,77.0,62.0,4.0,1.0,0,1.0,4.4384756,4.0,2.559817,4.0,3.949448,0,0.97818644,4.951707711977963
25.0,rule,d2,formal,161.0,67.0,41.0,5.0,1.0,0,1.0,2.9680917,4.0,2.235553,4.0,2.58494,0,0.99273828,5.078355332645778
25.0,rule,d1,formal,16.0,53.0,42.0,9.0,0.0,0,1.0,4.56716,6.0,5.9305983,4.0,3.738826,0,0.98213848,4.848763237835131
25.0,rule,d2,formal,188.0,33.0,25.0,4.0,1.0,1,1.0,3.343498,4.0,2.2303612,3.0,1.3882129,1,0.05687526,4.50633146671619
25.0,rule,d1,formal,141.0,49.0,22.0,9.0,0.0,1,1.0,3.4076302,5.0,3.0730782,4.0,1.7689002,1,0.10290059,5.498092382607331
25.0,rule,d1,formal,180.0,55.0,17.0,6.0,0.0,0,1.0,7.723543,4.0,2.477609,4.0,4.730964,0,0.98391186,6.242864737800853
25.0,rule,d1,formal,218.0,24.0,13.0,6.0,0.0,0,1.0,5.242202,4.0,3.255619,3.0,3.377342,0,0.98941501,4.126484105013877
25.0,rule,d2,formal,84.0,88.0,68.0,3.0,0.0,0,1.0,2.212768,5.0,2.724236,5.0,1.6293843,0,0.98634761,4.013023087926633
25.0,rule,d2,formal,286.0,68.0,26.0,8.0,0.0,0,1.0,5.778494,3.0,2.7907977,2.0,1.8758962,0,0.97750805,4.657171262921637
25.0,rule,d2,formal,5.0,95.0,28.0,5.0,0.0,0,1.0,3.9938939,5.0,6.748765,5.0,1.461657,0,0.98105334,6.066779700677034
25.0,rule,d2,formal,294.0,28.0,19.0,4.0,0.0,0,1.0,3.077267,3.0,2.7907977,2.0,1.8758962,0,0.98186392,4.79607670465039
25.0,rule,d2,formal,205.0,65.0,48.0,7.0,0.0,0,1.0,3.52755,4.0,2.2303612,3.0,1.3882129,0,0.98680011,5.967392973019606
25.0,rule,d2,formal,28.0,55.0,41.0,4.0,1.0,0,1.0,3.331531,5.0,6.748765,5.0,1.461657,0,0.97627807,4.295545269715281
25.0,rule,d2,formal,80.0,29.0,16.0,4.0,1.0,0,1.0,3.1991289,5.0,2.724236,5.0,1.6293843,0,0.97765773,4.15680367678236
